"symbol","month","timestamp","open","high","low","close","volume"
"BTCUSDT","2026-07","1784030400","62844.99","63989.54","62780.84","63960.0","0.0"
"BTCUSDT","2026-07","1784034000","63959.99","64181.99","63699.03","63840.01","0.0"
"BTCUSDT","2026-07","1784037600","63840.01","64346.49","63580.99","64305.02","0.0"
"BTCUSDT","2026-07","1784041200","64305.01","64966.43","64194.64","64743.99","0.0"
"BTCUSDT","2026-07","1784044800","64744.0","64896.86","64606.0","64730.0","0.0"
"BTCUSDT","2026-07","1784048400","64730.01","64730.01","64231.77","64621.43","0.0"
"BTCUSDT","2026-07","1784052000","64621.43","64648.88","64477.23","64571.98","0.0"
"BTCUSDT","2026-07","1784055600","64571.99","64704.0","64487.38","64569.59","0.0"
"BTCUSDT","2026-07","1784059200","64569.59","64599.0","64419.99","64572.02","0.0"
"BTCUSDT","2026-07","1784062800","64572.02","64893.92","64526.0","64676.9","0.0"
"BTCUSDT","2026-07","1784066400","64676.89","65100.0","64516.0","64860.89","0.0"
"BTCUSDT","2026-07","1784070000","64860.89","65048.0","64782.0","65043.98","0.0"
"BTCUSDT","2026-07","1784073600","65043.99","65065.01","64765.12","64824.58","0.0"
"BTCUSDT","2026-07","1784077200","64824.57","64853.08","64644.48","64674.35","0.0"
"BTCUSDT","2026-07","1784080800","64674.35","64755.99","64488.0","64490.87","0.0"
"BTCUSDT","2026-07","1784084400","64490.87","64840.0","64490.86","64792.01","0.0"
"BTCUSDT","2026-07","1784088000","64792.0","64885.99","64714.0","64746.01","0.0"
"BTCUSDT","2026-07","1784091600","64746.01","64964.96","64602.5","64944.06","0.0"
"BTCUSDT","2026-07","1784095200","64944.06","65277.37","64814.0","64814.0","0.0"
"BTCUSDT","2026-07","1784098800","64814.01","64876.0","64485.0","64549.34","0.0"
"BTCUSDT","2026-07","1784102400","64549.33","64797.02","64549.33","64768.01","0.0"
"BTCUSDT","2026-07","1784106000","64768.0","64917.94","64653.18","64671.83","0.0"
"BTCUSDT","2026-07","1784109600","64671.84","64855.56","64614.0","64663.0","0.0"
"BTCUSDT","2026-07","1784113200","64663.0","64767.37","64616.11","64732.15","0.0"
"BTCUSDT","2026-07","1784116800","64732.15","65249.9","64606.0","65164.0","0.0"
"BTCUSDT","2026-07","1784120400","65164.0","65577.0","64888.0","65117.99","0.0"
"BTCUSDT","2026-07","1784124000","65118.0","65517.05","65070.0","65399.81","0.0"
"BTCUSDT","2026-07","1784127600","65399.8","65600.0","65261.71","65427.61","0.0"
"BTCUSDT","2026-07","1784131200","65427.6","65470.0","64784.83","65120.79","0.0"
"BTCUSDT","2026-07","1784134800","65120.8","65194.72","64972.95","65056.1","0.0"
"BTCUSDT","2026-07","1784138400","65056.1","65143.57","64847.42","64860.0","0.0"
"BTCUSDT","2026-07","1784142000","64860.0","65000.0","64738.49","64977.34","0.0"
"BTCUSDT","2026-07","1784145600","64977.34","65055.39","64899.0","64968.01","0.0"
"BTCUSDT","2026-07","1784149200","64968.02","65018.74","64789.89","64834.31","0.0"
"BTCUSDT","2026-07","1784152800","64834.31","64982.47","64772.0","64866.93","0.0"
"BTCUSDT","2026-07","1784156400","64866.93","64938.0","64691.89","64756.28","0.0"
"BTCUSDT","2026-07","1784160000","64756.28","64845.5","64500.0","64584.07","0.0"
"BTCUSDT","2026-07","1784163600","64584.07","64830.0","64392.01","64730.01","0.0"
"BTCUSDT","2026-07","1784167200","64730.0","64735.09","64574.02","64642.01","0.0"
"BTCUSDT","2026-07","1784170800","64642.0","64745.55","64555.0","64619.95","0.0"
"BTCUSDT","2026-07","1784174400","64619.96","64692.0","64544.04","64650.05","0.0"
"BTCUSDT","2026-07","1784178000","64650.05","64997.52","64592.67","64917.99","0.0"
"BTCUSDT","2026-07","1784181600","64917.99","64978.0","64630.01","64777.32","0.0"
"BTCUSDT","2026-07","1784185200","64777.33","64777.33","64086.12","64238.0","0.0"
"BTCUSDT","2026-07","1784188800","64238.0","64380.0","63888.0","64126.85","0.0"
"BTCUSDT","2026-07","1784192400","64126.86","64186.83","64019.02","64090.0","0.0"
"BTCUSDT","2026-07","1784196000","64090.0","64269.42","64077.75","64221.34","0.0"
"BTCUSDT","2026-07","1784199600","64221.34","64269.42","64101.0","64256.53","0.0"
"BTCUSDT","2026-07","1784203200","64256.52","64256.52","63838.28","63966.01","0.0"
"BTCUSDT","2026-07","1784206800","63966.01","64480.0","63961.14","64376.0","0.0"
"BTCUSDT","2026-07","1784210400","64375.99","64863.07","64332.57","64543.51","0.0"
"BTCUSDT","2026-07","1784214000","64543.51","64896.0","64320.0","64704.73","0.0"
"BTCUSDT","2026-07","1784217600","64704.73","64712.0","64333.33","64484.0","0.0"
"BTCUSDT","2026-07","1784221200","64484.01","64484.01","63984.09","64069.03","0.0"
"BTCUSDT","2026-07","1784224800","64069.04","64330.0","64052.14","64246.01","0.0"
"BTCUSDT","2026-07","1784228400","64246.01","64301.99","64152.0","64271.84","0.0"
"BTCUSDT","2026-07","1784232000","64271.85","64276.0","64108.0","64114.27","0.0"
"BTCUSDT","2026-07","1784235600","64114.25","64253.25","64101.18","64161.99","0.0"
"BTCUSDT","2026-07","1784239200","64162.0","64240.12","63950.01","63968.0","0.0"
"BTCUSDT","2026-07","1784242800","63968.01","64010.58","63748.74","63830.2","0.0"
"BTCUSDT","2026-07","1784246400","63830.2","63912.0","63612.62","63886.0","0.0"
"BTCUSDT","2026-07","1784250000","63886.0","64067.69","63476.0","63546.24","0.0"
"BTCUSDT","2026-07","1784253600","63546.25","63657.99","63380.28","63482.0","0.0"
"BTCUSDT","2026-07","1784257200","63482.0","63720.0","63482.0","63570.0","0.0"
"BTCUSDT","2026-07","1784260800","63570.0","63576.0","63320.0","63486.01","0.0"
"BTCUSDT","2026-07","1784264400","63486.01","63486.01","62804.3","62839.76","0.0"
"BTCUSDT","2026-07","1784268000","62839.77","62998.52","62710.0","62948.0","0.0"
"BTCUSDT","2026-07","1784271600","62948.0","62983.99","62800.0","62828.11","0.0"
"BTCUSDT","2026-07","1784275200","62828.11","62939.04","62666.0","62888.0","0.0"
"BTCUSDT","2026-07","1784278800","62888.01","63069.06","62852.89","62989.46","0.0"
