"symbol","month","timestamp","open","high","low","close","volume"
"XRPUSDT","2026-06","1780992000","1.1714","1.1724","1.1646","1.1675","0.0"
"XRPUSDT","2026-06","1780995600","1.1676","1.1702","1.1585","1.1596","0.0"
"XRPUSDT","2026-06","1780999200","1.1596","1.1612","1.1551","1.1592","0.0"
"XRPUSDT","2026-06","1781002800","1.1592","1.1594","1.1528","1.1554","0.0"
"XRPUSDT","2026-06","1781006400","1.1554","1.1641","1.1547","1.1631","0.0"
"XRPUSDT","2026-06","1781010000","1.1631","1.1666","1.1543","1.1578","0.0"
"XRPUSDT","2026-06","1781013600","1.1577","1.1602","1.1307","1.1373","0.0"
"XRPUSDT","2026-06","1781017200","1.1373","1.1423","1.127","1.1277","0.0"
"XRPUSDT","2026-06","1781020800","1.1276","1.1318","1.1187","1.128","0.0"
"XRPUSDT","2026-06","1781024400","1.1281","1.1474","1.1281","1.1384","0.0"
"XRPUSDT","2026-06","1781028000","1.1384","1.1464","1.1358","1.139","0.0"
"XRPUSDT","2026-06","1781031600","1.1389","1.1452","1.1361","1.1402","0.0"
"XRPUSDT","2026-06","1781035200","1.1403","1.1457","1.139","1.1439","0.0"
"XRPUSDT","2026-06","1781038800","1.1439","1.1446","1.1349","1.1371","0.0"
"XRPUSDT","2026-06","1781042400","1.137","1.1414","1.134","1.1356","0.0"
"XRPUSDT","2026-06","1781046000","1.1356","1.1396","1.1338","1.1375","0.0"
"XRPUSDT","2026-06","1781049600","1.1376","1.1412","1.1272","1.137","0.0"
"XRPUSDT","2026-06","1781053200","1.1371","1.1374","1.1274","1.1291","0.0"
"XRPUSDT","2026-06","1781056800","1.1292","1.1311","1.1155","1.1174","0.0"
"XRPUSDT","2026-06","1781060400","1.1173","1.1238","1.1166","1.1191","0.0"
"XRPUSDT","2026-06","1781064000","1.1192","1.1225","1.1134","1.116","0.0"
"XRPUSDT","2026-06","1781067600","1.1161","1.1175","1.1096","1.1119","0.0"
"XRPUSDT","2026-06","1781071200","1.112","1.1148","1.1066","1.1118","0.0"
"XRPUSDT","2026-06","1781074800","1.1117","1.1198","1.1117","1.1166","0.0"
"XRPUSDT","2026-06","1781078400","1.1167","1.1169","1.1051","1.1076","0.0"
"XRPUSDT","2026-06","1781082000","1.1077","1.1105","1.0994","1.1098","0.0"
"XRPUSDT","2026-06","1781085600","1.1099","1.1115","1.1054","1.111","0.0"
"XRPUSDT","2026-06","1781089200","1.1111","1.1114","1.1017","1.1043","0.0"
"XRPUSDT","2026-06","1781092800","1.1043","1.1247","1.1022","1.1179","0.0"
"XRPUSDT","2026-06","1781096400","1.1178","1.1376","1.1158","1.1302","0.0"
"XRPUSDT","2026-06","1781100000","1.1303","1.1305","1.1181","1.1248","0.0"
"XRPUSDT","2026-06","1781103600","1.1248","1.1335","1.1185","1.1287","0.0"
"XRPUSDT","2026-06","1781107200","1.1287","1.13","1.1083","1.114","0.0"
"XRPUSDT","2026-06","1781110800","1.1141","1.1185","1.1038","1.1102","0.0"
"XRPUSDT","2026-06","1781114400","1.1103","1.1114","1.099","1.1073","0.0"
"XRPUSDT","2026-06","1781118000","1.1073","1.1075","1.0958","1.0981","0.0"
"XRPUSDT","2026-06","1781121600","1.0981","1.1038","1.0941","1.0993","0.0"
"XRPUSDT","2026-06","1781125200","1.0992","1.0993","1.0884","1.0927","0.0"
"XRPUSDT","2026-06","1781128800","1.0927","1.0998","1.0903","1.095","0.0"
"XRPUSDT","2026-06","1781132400","1.0949","1.1001","1.0896","1.097","0.0"
"XRPUSDT","2026-06","1781136000","1.0971","1.1042","1.0965","1.1019","0.0"
"XRPUSDT","2026-06","1781139600","1.102","1.1199","1.102","1.1158","0.0"
"XRPUSDT","2026-06","1781143200","1.1158","1.1179","1.1051","1.1093","0.0"
"XRPUSDT","2026-06","1781146800","1.1093","1.1236","1.1058","1.12","0.0"
"XRPUSDT","2026-06","1781150400","1.1201","1.1217","1.1146","1.1198","0.0"
"XRPUSDT","2026-06","1781154000","1.1197","1.1199","1.1145","1.1146","0.0"
"XRPUSDT","2026-06","1781157600","1.1146","1.121","1.1121","1.1148","0.0"
"XRPUSDT","2026-06","1781161200","1.1148","1.1174","1.1118","1.1151","0.0"
"XRPUSDT","2026-06","1781164800","1.1151","1.1237","1.115","1.1211","0.0"
"XRPUSDT","2026-06","1781168400","1.1212","1.1218","1.1166","1.1172","0.0"
"XRPUSDT","2026-06","1781172000","1.1172","1.1254","1.1148","1.1216","0.0"
"XRPUSDT","2026-06","1781175600","1.1216","1.1257","1.1189","1.1223","0.0"
"XRPUSDT","2026-06","1781179200","1.1224","1.1224","1.1089","1.1139","0.0"
"XRPUSDT","2026-06","1781182800","1.1138","1.1205","1.108","1.1165","0.0"
"XRPUSDT","2026-06","1781186400","1.1166","1.1187","1.1107","1.113","0.0"
"XRPUSDT","2026-06","1781190000","1.113","1.1182","1.1073","1.1128","0.0"
"XRPUSDT","2026-06","1781193600","1.1129","1.1154","1.1065","1.1079","0.0"
"XRPUSDT","2026-06","1781197200","1.108","1.1445","1.1042","1.1394","0.0"
"XRPUSDT","2026-06","1781200800","1.1394","1.1464","1.1339","1.138","0.0"
"XRPUSDT","2026-06","1781204400","1.1379","1.15","1.1342","1.1434","0.0"
"XRPUSDT","2026-06","1781208000","1.1435","1.1443","1.1321","1.1359","0.0"
"XRPUSDT","2026-06","1781211600","1.1359","1.143","1.1353","1.1412","0.0"
"XRPUSDT","2026-06","1781215200","1.1413","1.1467","1.1402","1.1432","0.0"
"XRPUSDT","2026-06","1781218800","1.1432","1.1445","1.1388","1.1428","0.0"
"XRPUSDT","2026-06","1781222400","1.1427","1.1454","1.139","1.1424","0.0"
"XRPUSDT","2026-06","1781226000","1.1423","1.1423","1.1359","1.1399","0.0"
"XRPUSDT","2026-06","1781229600","1.1399","1.15","1.1398","1.1461","0.0"
"XRPUSDT","2026-06","1781233200","1.1461","1.1467","1.1408","1.1442","0.0"
"XRPUSDT","2026-06","1781236800","1.1442","1.1509","1.1421","1.1465","0.0"
"XRPUSDT","2026-06","1781240400","1.1466","1.1467","1.1388","1.14","0.0"
"XRPUSDT","2026-06","1781244000","1.1399","1.1415","1.1275","1.1299","0.0"
"XRPUSDT","2026-06","1781247600","1.13","1.1363","1.13","1.1336","0.0"
"XRPUSDT","2026-06","1781251200","1.1337","1.1449","1.1337","1.1426","0.0"
"XRPUSDT","2026-06","1781254800","1.1426","1.1519","1.1393","1.1466","0.0"
"XRPUSDT","2026-06","1781258400","1.1467","1.149","1.1403","1.1432","0.0"
"XRPUSDT","2026-06","1781262000","1.1432","1.1454","1.1407","1.1413","0.0"
"XRPUSDT","2026-06","1781265600","1.1414","1.1423","1.1345","1.1358","0.0"
"XRPUSDT","2026-06","1781269200","1.1359","1.1374","1.1261","1.1302","0.0"
"XRPUSDT","2026-06","1781272800","1.1302","1.1509","1.1292","1.1487","0.0"
"XRPUSDT","2026-06","1781276400","1.1487","1.1577","1.1274","1.1288","0.0"
"XRPUSDT","2026-06","1781280000","1.1287","1.1371","1.1261","1.1358","0.0"
"XRPUSDT","2026-06","1781283600","1.1357","1.139","1.1305","1.1321","0.0"
"XRPUSDT","2026-06","1781287200","1.1322","1.1348","1.128","1.1303","0.0"
"XRPUSDT","2026-06","1781290800","1.1303","1.1369","1.1302","1.1314","0.0"
"XRPUSDT","2026-06","1781294400","1.1314","1.1351","1.13","1.133","0.0"
"XRPUSDT","2026-06","1781298000","1.133","1.1351","1.13","1.13","0.0"
"XRPUSDT","2026-06","1781301600","1.1299","1.1324","1.1283","1.1309","0.0"
"XRPUSDT","2026-06","1781305200","1.1309","1.1331","1.1285","1.1325","0.0"
"XRPUSDT","2026-06","1781308800","1.1325","1.1356","1.1314","1.1346","0.0"
"XRPUSDT","2026-06","1781312400","1.1346","1.1409","1.1345","1.14","0.0"
"XRPUSDT","2026-06","1781316000","1.1399","1.14","1.1331","1.1344","0.0"
"XRPUSDT","2026-06","1781319600","1.1345","1.1369","1.1308","1.1337","0.0"
"XRPUSDT","2026-06","1781323200","1.1337","1.1369","1.1329","1.1333","0.0"
"XRPUSDT","2026-06","1781326800","1.1334","1.134","1.1299","1.1326","0.0"
"XRPUSDT","2026-06","1781330400","1.1325","1.1384","1.1311","1.1373","0.0"
"XRPUSDT","2026-06","1781334000","1.1374","1.1448","1.135","1.1415","0.0"
"XRPUSDT","2026-06","1781337600","1.1415","1.1465","1.1405","1.1431","0.0"
"XRPUSDT","2026-06","1781341200","1.1432","1.1453","1.1419","1.143","0.0"
"XRPUSDT","2026-06","1781344800","1.1431","1.1464","1.1422","1.1445","0.0"
"XRPUSDT","2026-06","1781348400","1.1446","1.1496","1.1443","1.1485","0.0"
"XRPUSDT","2026-06","1781352000","1.1486","1.1559","1.147","1.1541","0.0"
"XRPUSDT","2026-06","1781355600","1.1541","1.1548","1.1501","1.1512","0.0"
"XRPUSDT","2026-06","1781359200","1.1511","1.1575","1.1511","1.1551","0.0"
"XRPUSDT","2026-06","1781362800","1.1551","1.161","1.1522","1.1567","0.0"
"XRPUSDT","2026-06","1781366400","1.1567","1.157","1.144","1.1472","0.0"
"XRPUSDT","2026-06","1781370000","1.1471","1.1493","1.1428","1.1442","0.0"
"XRPUSDT","2026-06","1781373600","1.1441","1.1482","1.1438","1.146","0.0"
"XRPUSDT","2026-06","1781377200","1.146","1.1491","1.1445","1.1476","0.0"
"XRPUSDT","2026-06","1781380800","1.1476","1.1477","1.1451","1.1468","0.0"
"XRPUSDT","2026-06","1781384400","1.1469","1.1568","1.1451","1.1528","0.0"
"XRPUSDT","2026-06","1781388000","1.1528","1.1532","1.1493","1.1501","0.0"
"XRPUSDT","2026-06","1781391600","1.1502","1.1531","1.149","1.1507","0.0"
"XRPUSDT","2026-06","1781395200","1.1507","1.151","1.1483","1.1494","0.0"
"XRPUSDT","2026-06","1781398800","1.1493","1.1565","1.1486","1.1521","0.0"
"XRPUSDT","2026-06","1781402400","1.1522","1.156","1.1512","1.1519","0.0"
"XRPUSDT","2026-06","1781406000","1.1518","1.1545","1.1507","1.1536","0.0"
"XRPUSDT","2026-06","1781409600","1.1537","1.1544","1.1468","1.1484","0.0"
"XRPUSDT","2026-06","1781413200","1.1484","1.1507","1.1445","1.1481","0.0"
"XRPUSDT","2026-06","1781416800","1.1482","1.1537","1.1459","1.1468","0.0"
"XRPUSDT","2026-06","1781420400","1.1468","1.1469","1.1427","1.1463","0.0"
"XRPUSDT","2026-06","1781424000","1.1464","1.1482","1.1443","1.1454","0.0"
"XRPUSDT","2026-06","1781427600","1.1455","1.1491","1.1412","1.1487","0.0"
"XRPUSDT","2026-06","1781431200","1.1486","1.1489","1.143","1.143","0.0"
"XRPUSDT","2026-06","1781434800","1.1431","1.1457","1.1418","1.1439","0.0"
"XRPUSDT","2026-06","1781438400","1.144","1.1445","1.1374","1.1377","0.0"
"XRPUSDT","2026-06","1781442000","1.1377","1.1397","1.1334","1.135","0.0"
"XRPUSDT","2026-06","1781445600","1.1351","1.1369","1.1268","1.1319","0.0"
"XRPUSDT","2026-06","1781449200","1.1318","1.1359","1.1318","1.135","0.0"
"XRPUSDT","2026-06","1781452800","1.135","1.1393","1.1346","1.1368","0.0"
"XRPUSDT","2026-06","1781456400","1.1369","1.1389","1.1327","1.1331","0.0"
